phi,integrand
-8.0,1.3802087433703452e-08
-7.967935871743487,1.0594992007188127e-08
-7.935871743486974,8.095864903318186e-09
-7.903807615230461,6.24143773626942e-09
-7.871743486973948,5.098276474666417e-09
-7.839679358717436,4.871289683622379e-09
-7.807615230460922,5.902989725118181e-09
-7.775551102204409,8.663507257059666e-09
-7.743486973947896,1.3731963606122144e-08
-7.7114228456913825,2.177035141199552e-08
-7.679358717434869,3.3491738485603217e-08
-7.647294589178357,4.962493943054363e-08
-7.615230460921844,7.087822560932207e-08
-7.58316633266533,9.790494014954734e-08
-7.551102204408818,1.3127381276087243e-07
-7.519038076152305,1.714468549139182e-07
-7.486973947895791,2.1876725731683188e-07
-7.454909819639278,2.7345946316759746e-07
-7.422845691382766,3.356428579952557e-07
-7.390781563126253,4.053599019048079e-07
-7.358717434869739,4.826186237012064e-07
-7.326653306613227,5.674485441480983e-07
-7.294589178356714,6.59968200702673e-07
-7.2625250501002,7.60461481744191e-07
-7.2304609218436875,8.694592593997368e-07
-7.198396793587174,9.878219845212853e-07
-7.166332665330662,1.1168184939007193e-06
-7.134268537074148,1.258195811219213e-06
-7.102204408817635,1.4142347394295442e-06
-7.070140280561122,1.5877860883812728e-06
-7.03807615230461,1.7822828249220926e-06
-7.006012024048096,2.001724168064361e-06
-6.973947895791583,2.250628454921494e-06
-6.941883767535071,2.533952891477798e-06
-6.909819639278557,2.8569795217476324e-06
-6.877755511022044,3.2251683413872824e-06
-6.845691382765532,3.6439798952691513e-06
-6.813627254509018,4.118671447136965e-06
-6.781563126252505,4.6540721488787164e-06
-6.7494989979959925,5.254344200786821e-06
-6.717434869739479,5.92273803508153e-06
-6.6853707414829655,6.661350688786124e-06
-6.653306613226453,7.4708969726556005e-06
-6.62124248496994,8.350503494416174e-06
-6.589178356713427,9.297535394343032e-06
-6.557114228456913,1.0307465206074361e-05
-6.525050100200401,1.1373792242313144e-05
-6.492985971943888,1.2488019767706699e-05
-6.460921843687374,1.363969537236974e-05
-6.428857715430862,1.4816518145678947e-05
-6.396793587174349,1.600451394227979e-05
-6.364729458917835,1.7188277695215366e-05
-6.332665330661323,1.835127925398155e-05
-6.30060120240481,1.9476226661133843e-05
-6.268537074148296,2.0545478621323104e-05
-6.236472945891784,2.1541495438875312e-05
-6.2044088176352705,2.244731603551464e-05
-6.1723446893787575,2.3247046912547407e-05
-6.140280561122245,2.3926347902878338e-05
-6.108216432865731,2.4472898763402317e-05
-6.076152304609218,2.487683057389873e-05
-6.044088176352706,2.5131106212144725e-05
-6.012024048096192,2.5231835043422e-05
-5.979959919839679,2.5178508401761542e-05
-5.947895791583167,2.4974144200134155e-05
-5.915831663326653,2.462533136717908e-05
-5.88376753507014,2.414216736675733e-05
-5.851703406813628,2.3538084963998047e-05
-5.819639278557114,2.2829567527123503e-05
-5.787575150300601,2.2035755256192013e-05
-5.755511022044089,2.117794801345862e-05
-5.7234468937875755,2.0279013476627102e-05
-5.6913827655310625,1.9362712309406427e-05
-5.659318637274549,1.8452954754660032e-05
-5.627254509018036,1.757300544543898e-05
-5.595190380761523,1.6744655268657634e-05
-5.563126252505009,1.598738076251969e-05
-5.531062124248497,1.5317512701397585e-05
-5.498997995991984,1.4747436300483561e-05
-5.46693386773547,1.4284845720025377e-05
-5.434869739478958,1.393207538035424e-05
-5.402805611222445,1.3685529987632653e-05
-5.370741482965931,1.3535234058344482e-05
-5.33867735470942,1.3464520264546998e-05
-5.306613226452906,1.3449874033779701e-05
-5.274549098196394,1.3460949532779644e-05
-5.242484969939881,1.3460769554802986e-05
-5.210420841683367,1.3406118834035883e-05
-5.1783567134268536,1.324813701701074e-05
-5.146292585170341,1.293311389464167e-05
-5.114228456913827,1.2403485648795853e-05
-5.082164328657314,1.1599026671658624e-05
-5.050100200400802,1.0458227239268093e-05
-5.018036072144289,8.919842731044372e-06
-4.985971943887775,6.924595547019831e-06
-4.953907815631263,4.417006209031921e-06
-4.921843687374749,1.34732560938185e-06
-4.889779559118237,-2.3264639227595877e-06
-4.857715430861724,-6.636615040832251e-06
-4.825651302605211,-1.1603588987039266e-05
-4.793587174348698,-1.7234078770159494e-05
-4.761523046092185,-2.351912607457747e-05
-4.729458917835672,-3.0432376668946463e-05
-4.697394789579159,-3.792851838397544e-05
-4.6653306613226455,-4.59419434598766e-05
-4.6332665330661325,-5.438567310461481e-05
-4.601202404809619,-6.315057628246802e-05
-4.569138276553106,-7.210490699099595e-05
-4.537074148296593,-8.109417454874862e-05
-4.50501002004008,-8.994134976559183e-05
-4.472945891783567,-9.844739638188168e-05
-4.440881763527054,-0.00010639210214459304
-4.408817635270541,-0.00011353516754893182
-4.376753507014029,-0.0001196174931440824
-4.344689378757515,-0.00012436258879232586
-4.312625250501002,-0.00012747801109077038
-4.280561122244489,-0.0001286567189212574
-4.248496993987976,-0.00012757822260761026
-4.216432865731464,-0.00012390939021079698
-4.18436873747495,-0.00011730476589443027
-4.1523046092184375,-0.00010740625088510527
-4.120240480961924,-9.384199809804947e-05
-4.0881763527054105,-7.62243776864186e-05
-4.056112224448898,-5.4146883206347175e-05
-4.024048096192385,-2.7179867185922143e-05
-3.991983967935872,5.134979080375973e-06
-3.9599198396793587,4.329145369905894e-05
-3.927855711422846,8.782699273681229e-05
-3.895791583166333,0.00013933210552888434
-3.8637274549098195,0.0001984610114641078
-3.831663326653307,0.00026594333677562576
-3.799599198396794,0.00034259667039770195
-3.7675350701402808,0.0004293397167448929
-3.7354709418837677,0.0005272057221084364
-3.703406813627255,0.0006373557921949423
-3.6713426853707416,0.0007610916632835784
-3.6392785571142285,0.000899867440726689
-3.607214428857716,0.0010552997783025637
-3.5751503006012024,0.0012291759424117436
-3.54308617234469,0.0014234591883422478
-3.5110220440881763,0.0016402908736649535
-3.4789579158316637,0.0018819887478247945
-3.4468937875751506,0.0021510408883869624
-3.414829659318637,0.002450094803969598
-3.3827655310621245,0.0027819412919671926
-3.3507014028056115,0.003149492725519992
-3.3186372745490984,0.003555755548039744
-3.2865731462925853,0.0040037968735976166
-3.2545090180360727,0.004496705225669999
-3.2224448897795592,0.005037545592611083
-3.190380761523046,0.005629309132732964
-3.1583166332665336,0.0062748580215104205
-3.12625250501002,0.006976866094264984
-3.0941883767535074,0.00773775609549953
-3.062124248496994,0.00855963449641601
-3.0300601202404813,0.009444224980534998
-2.9979959919839683,0.010392801819280623
-2.9659318637274548,0.011406124460590082
-2.933867735470942,0.012484374730072849
-2.9018036072144295,0.013627098092432935
-2.8697394789579156,0.014833150437804265
-2.837675350701403,0.01610065184104459
-2.8056112224448904,0.017426948690376594
-2.7735470941883777,0.018808585494413804
-2.741482965931864,0.02024128755384488
-2.709418837675351,0.02171995552709999
-2.677354709418838,0.023238672730394382
-2.6452905811623246,0.02479072579476662
-2.6132264529058116,0.026368639060138043
-2.581162324649299,0.027964222823864855
-2.5490981963927863,0.02956863528427615
-2.5170340681362724,0.031172457734449842
-2.48496993987976,0.032765782274526756
-2.452905811623247,0.03433831102905546
-2.420841683366733,0.03587946558611833
-2.3887775551102206,0.03737850512415685
-2.356713426853708,0.03882465146703223
-2.3246492985971954,0.04020721911401768
-2.2925851703406814,0.041515748134556954
-2.260521042084169,0.042740137702373206
-2.2284569138276558,0.04387077797356949
-2.1963927855711423,0.04489867799133978
-2.1643286573146296,0.04581558732729587
-2.1322645290581166,0.04661410924645573
-2.100200400801604,0.047287803308665964
-2.06813627254509,0.0478312754914337
-2.0360721442885774,0.04824025413443076
-2.004008016032065,0.04851165025980453
-1.9719438877755509,0.04864360110938154
-1.9398797595190382,0.04863549605351782
-1.9078156312625256,0.04848798435966608
-1.8757515030060128,0.04820296465410611
-1.843687374749499,0.04778355625981153
-1.8116232464929862,0.0472340529390839
-1.7795591182364736,0.04655985990343882
-1.74749498997996,0.04576741526766134
-1.715430861723447,0.04486409741282916
-1.6833667334669344,0.04385811997800825
-1.6513026052104216,0.04275841641666473
-1.6192384769539079,0.04157451622703091
-1.587174348697395,0.04031641509222579
-1.5551102204408824,0.03899444124357005
-1.5230460921843687,0.037619120388195024
-1.4909819639278559,0.03620104151990923
-1.4589178356713433,0.03475072586177369
-1.4268537074148304,0.03327850107253175
-1.3947895791583167,0.03179438269060767
-1.362725450901804,0.030307964593464794
-1.3306613226452912,0.028828320022161683
-1.2985971943887775,0.02736391446708363
-1.2665330661322647,0.025922531437672116
-1.234468937875752,0.02451121185343244
-1.2024048096192392,0.02313620750259678
-1.1703406813627255,0.02180294872548274
-1.138276553106213,0.02051602619849779
-1.1062124248497,0.019279186428122576
-1.0741482965931863,0.018095340317712205
-1.0420841683366735,0.01696658394849194
-1.0100200400801609,0.015894230523783
-0.9779559118236482,0.014878852265438006
-0.9458917835671343,0.013920330925892609
-0.9138276553106216,0.013017915489356678
-0.8817635270541089,0.01217028558169535
-0.849699398797595,0.011375619089758069
-0.8176352705410824,0.010631662505683693
-0.7855711422845697,0.009935802557622605
-0.753507014028057,0.00928513776225911
-0.7214428857715431,0.00867654863279879
-0.6893787575150304,0.008106765394588412
-0.6573146292585177,0.007572432194843784
-0.6252505010020039,0.00707016693851956
-0.5931863727454912,0.00659661603460518
-0.5611222444889785,0.006148503491660042
-0.5290581162324658,0.005722673954062518
-0.49699398797595196,0.005316129417477285
-0.4649298597194393,0.004926059500164802
-0.43286573146292656,0.004549865273238827
-0.4008016032064127,0.004185176765712466
-0.36873747494990006,0.003829864357688608
-0.33667334669338733,0.00348204435653049
-0.3046092184368746,0.003140079116109506
-0.27254509018036077,0.0028025721086858708
-0.2404809619238481,0.002468358393592534
-0.20841683366733538,0.0021364909480877437
-0.17635270541082157,0.0018062233353219228
-0.14428857715430884,0.0014769891844110242
-0.11222444889779615,0.0011483789503771186
-0.08016032064128345,0.000820114409525544
-0.04809619238476962,0.0004920213309472681
-0.016032064128256918,0.00016400074939001432
0.016032064128255787,-0.00016400074939000272
0.04809619238476962,-0.0004920213309472681
0.08016032064128233,-0.0008201144095255321
0.11222444889779502,-0.001148378950377107
0.14428857715430773,-0.0014769891844110127
0.17635270541082157,-0.0018062233353219233
0.20841683366733427,-0.002136490948087731
0.24048096192384696,-0.002468358393592524
0.27254509018036077,-0.0028025721086858708
0.3046092184368735,-0.0031400791161094958
0.3366733466933862,-0.0034820443565304806
0.3687374749498989,-0.0038298643576885946
0.4008016032064127,-0.0041851767657124644
0.43286573146292545,-0.004549865273238812
0.4649298597194381,-0.0049260595001647915
0.49699398797595196,-0.005316129417477285
0.5290581162324647,-0.0057226739540625
0.5611222444889774,-0.0061485034916600265
0.59318637274549,-0.006596616034605165
0.6252505010020039,-0.00707016693851956
0.6573146292585166,-0.007572432194843765
0.6893787575150293,-0.008106765394588395
0.7214428857715431,-0.008676548632798795
0.7535070140280559,-0.009285137762259083
0.7855711422845686,-0.009935802557622579
0.8176352705410812,-0.010631662505683669
0.849699398797595,-0.011375619089758076
0.8817635270541078,-0.01217028558169532
0.9138276553106205,-0.013017915489356659
0.9458917835671343,-0.013920330925892621
0.977955911823647,-0.01487885226543799
1.0100200400801598,-0.01589423052378297
1.0420841683366724,-0.016966583948491917
1.0741482965931863,-0.018095340317712226
1.106212424849699,-0.01927918642812258
1.1382765531062116,-0.020516026198497798
1.1703406813627255,-0.02180294872548281
1.2024048096192381,-0.023136207502596803
1.234468937875751,-0.024511211853432507
1.2665330661322636,-0.0259225314376722
1.2985971943887775,-0.027363914467083823
1.3306613226452901,-0.02882832002216186
1.3627254509018027,-0.030307964593465048
1.3947895791583167,-0.031794382690608046
1.4268537074148293,-0.033278501072532156
1.4589178356713421,-0.03475072586177422
1.4909819639278548,-0.03620104151990994
1.5230460921843687,-0.03761912038819593
1.5551102204408813,-0.03899444124357113
1.587174348697394,-0.04031641509222715
1.6192384769539079,-0.041574516227032614
1.6513026052104205,-0.04275841641666676
1.6833667334669333,-0.043858119978010715
1.715430861723446,-0.04486409741283221
1.74749498997996,-0.045767415267665035
1.7795591182364725,-0.04655985990344326
1.8116232464929851,-0.04723405293908918
1.843687374749499,-0.04778355625981791
1.8757515030060117,-0.04820296465411372
1.9078156312625245,-0.04848798435967509
1.9398797595190371,-0.048635496053528425
1.9719438877755509,-0.0486436011093941
2.0040080160320635,-0.0485116502598193
2.0360721442885765,-0.04824025413444801
2.06813627254509,-0.047831275491453856
2.100200400801603,-0.0472878033086894
2.1322645290581157,-0.0466141092464829
2.1643286573146283,-0.04581558732732721
2.196392785571141,-0.044898677991375896
2.228456913827655,-0.043870777973610935
2.260521042084169,-0.04274013770242058
2.29258517034068,-0.04151574813461106
2.324649298597194,-0.04020721911407917
2.356713426853708,-0.03882465146710182
2.3887775551102193,-0.03737850512423549
2.420841683366733,-0.03587946558620685
2.452905811623245,-0.03433831102915486
2.484969939879759,-0.032765782274637986
2.5170340681362724,-0.03117245773457383
2.549098196392784,-0.029568635284414117
2.581162324649298,-0.02796422282401773
2.6132264529058116,-0.026368639060306925
2.6452905811623233,-0.024790725794952683
2.6773547094188372,-0.023238672730598764
2.709418837675351,-0.02171995552732358
2.7414829659318625,-0.0202412875540889
2.7735470941883764,-0.018808585494679203
2.8056112224448904,-0.01742694869066419
2.8376753507014016,-0.01610065184135536
2.8697394789579156,-0.014833150438138855
2.9018036072144273,-0.013627098092792058
2.9338677354709413,-0.012484374730456934
2.9659318637274548,-0.011406124460999282
2.9979959919839665,-0.010392801819715133
3.0300601202404804,-0.009444224980994637
3.062124248496994,-0.008559634496900398
3.0941883767535057,-0.0077377560960080185
3.1262525050100196,-0.006976866094796558
3.1583166332665336,-0.006274858022063881
3.190380761523045,-0.0056293091333066425
3.222444889779559,-0.005037545593202977
3.2545090180360727,-0.004496705226277823
3.286573146292584,-0.004003796874218686
3.318637274549098,-0.0035557555486709727
3.3507014028056097,-0.0031494927261578876
3.3827655310621236,-0.002781941292607924
3.414829659318637,-0.0024500948046089362
3.446893787575149,-0.0021510408890203876
3.478957915831663,-0.0018819887484474852
3.5110220440881763,-0.0016402908742717648
3.543086172344688,-0.0014234591889279277
3.575150300601202,-0.0012291759429707196
3.607214428857716,-0.001055299778829303
3.639278557114227,-0.0008998674412156123
3.671342685370741,-0.000761091663729148
3.703406813627255,-0.0006373557925917069
3.7354709418837664,-0.000527205722451365
3.7675350701402803,-0.0004293397170293001
3.799599198396792,-0.00034259667061942395
3.8316633266533056,-0.00026594333693136474
3.8637274549098195,-0.00019846101155108066
3.8957915831663312,-0.00013933210554565245
3.927855711422845,-8.782699268297515e-05
3.9599198396793587,-4.3291453575121516e-05
3.9919839679358704,-5.134978889062482e-06
4.024048096192384,2.7179867440382604e-05
4.056112224448898,5.414688351842084e-05
4.08817635270541,7.62243780477691e-05
4.1202404809619235,9.384199849825646e-05
4.1523046092184375,0.00010740625131209586
4.184368737474949,0.00011730476633247744
4.216432865731463,0.000123909390641417
4.248496993987974,0.00012757822300999116
4.280561122244488,0.00012865671927114527
4.312625250501002,0.00012747801136083655
4.344689378757513,0.00012436258895139483
4.376753507014027,0.00011961749315880207
4.408817635270541,0.00011353516738090577
4.440881763527052,0.00010639210175175448
4.472945891783566,9.844739571899562e-05
4.50501002004008,8.994134878325373e-05
4.537074148296592,8.10941731933409e-05
4.5691382765531054,7.210490520417513e-05
4.601202404809619,6.31505740031527e-05
4.633266533066132,5.438567026525202e-05
4.6653306613226455,4.594193998948038e-05
4.697394789579157,3.792851420665948e-05
4.729458917835671,3.043237170269153e-05
4.761523046092185,2.3519120232512805e-05
4.793587174348696,1.7234071960601626e-05
4.82565130260521,1.160358111065202e-05
4.857715430861724,6.6366059925603875e-06
4.889779559118235,2.3264535891605667e-06
4.921843687374749,-1.3473373491891167e-06
4.953907815631263,-4.417019485063562e-06
4.985971943887774,-6.924610499480203e-06
5.018036072144288,-8.919859510483593e-06
5.050100200400802,-1.0458246009071852e-05
5.0821643286573135,-1.1599047608549883e-05
5.114228456913827,-1.240350894222501e-05
5.146292585170339,-1.2933139754093063e-05
5.178356713426853,-1.3248165667405161e-05
5.210420841683367,-1.3406150522732523e-05
5.242484969939878,-1.346080454825811e-05
5.274549098196392,-1.3460988123691672e-05
5.306613226452906,-1.34499165371837e-05
5.338677354709417,-1.3464567026298817e-05
5.370741482965931,-1.3535285451864052e-05
5.402805611222445,-1.3685586417096314e-05
5.434869739478957,-1.3932137282709162e-05
5.46693386773547,-1.4284913566380996e-05
5.498997995991984,-1.4747510597556504e-05
5.531062124248496,-1.531759398915394e-05
5.563126252505009,-1.5987469618840405e-05
5.5951903807615215,-1.6744752307307576e-05
5.6272545090180355,-1.7573111312155764e-05
5.659318637274549,-1.845307013232741e-05
5.691382765531061,-1.9362837907725743e-05
5.723446893787575,-2.0279150035686434e-05
5.755511022044089,-2.1178096295839486e-05
5.7875751503006,-2.203591604460103e-05
5.819639278557114,-2.282974161719456e-05
5.851703406813628,-2.353827315851618e-05
5.883767535070139,-2.414237046547412e-05
5.915831663326653,-2.4625550163138857e-05
5.947895791583167,-2.497437946509236e-05
5.979959919839678,-2.517876087669835e-05
6.012024048096192,-2.5232105432093647e-05
6.0440881763527035,-2.5131395161740407e-05
6.076152304609217,-2.4877138666307924e-05
6.108216432865731,-2.447322650258595e-05
6.140280561122243,-2.3926695704898822e-05
6.172344689378757,-2.3247415088181047e-05
6.2044088176352705,-2.24477047773861e-05
6.236472945891782,-2.1541904816793297e-05
6.268537074148296,-2.0545908561575727e-05
6.30060120240481,-1.947667694977605e-05
6.332665330661321,-1.8351749516554508e-05
6.364729458917835,-1.7188767406549513e-05
6.396793587174349,-1.6005022401335595e-05
6.428857715430861,-1.4817044503621881e-05
6.460921843687374,-1.3640238608571066e-05
6.492985971943886,-1.2488578715083223e-05
6.5250501002004,-1.1374365595969985e-05
6.557114228456913,-1.0308051532703233e-05
6.589178356713425,-9.298133159022072e-06
6.621242484969939,-8.351111067953956e-06
6.653306613226453,-7.471512679859997e-06
6.685370741482965,-6.661972827832173e-06
6.717434869739479,-5.923364915879408e-06
6.7494989979959925,-5.254974191032419e-06
6.781563126252504,-4.654703727704148e-06
6.813627254509018,-4.119303230669272e-06
6.845691382765532,-3.6446107017233216e-06
6.877755511022043,-3.2257972473664743e-06
6.909819639278557,-2.8576059138189484e-06
6.941883767535068,-2.534576507715613e-06
6.973947895791582,-2.2512494638486958e-06
7.006012024048096,-2.002343197205402e-06
7.038076152304607,-1.782901026115343e-06
7.070140280561121,-1.5884051693698183e-06
7.102204408817635,-1.41485701756429e-06
7.1342685370741465,-1.2588242288851985e-06
7.1663326653306605,-1.1174566550675e-06
7.198396793587174,-9.884741663544801e-07
7.230460921843686,-8.701304046551476e-07
7.2625250501002,-7.61157207001786e-07
7.294589178356714,-6.606947630547441e-07
7.326653306613226,-5.682128116853049e-07
7.358717434869739,-4.834280194062122e-07
7.390781563126251,-4.062223478619289e-07
7.422845691382765,-3.3656669385904803e-07
7.454909819639278,-2.7445335437824814e-07
7.48697394789579,-2.1984008997920465e-07
7.519038076152304,-1.7260761799641107e-07
7.551102204408818,-1.3253146785776487e-07
7.583166332665329,-9.926827706205582e-08
7.615230460921843,-7.235574156390446e-08
7.647294589178357,-5.1224659115281096e-08
7.6793587174348685,-3.52210727745392e-08
7.7114228456913825,-2.363595301628924e-08
7.743486973947896,-1.5739582308220916e-08
7.775551102204408,-1.0817846334501578e-08
7.807615230460922,-8.20756598427039e-09
7.839679358717433,-7.328353875849598e-09
7.871743486973947,-7.708690454501806e-09
7.903807615230461,-9.004636301283925e-09
7.935871743486972,-1.1009784550211004e-08
7.967935871743486,-1.3656066833439075e-08
8.0,-1.700527948145246e-08
